# Habitat mask points exported from tmp
# Wed Nov 06 8:22:04 a.m. 2019 
x y c1 c2
665.23 378.83 0.0641224754508585 0.202884534141049
672.58 378.83 0.300548309460282 0.466247550910339
679.92 378.83 0.667032822035253 0.854633909882978
687.27 378.83 0.316361885750666 0.237389588262886
694.61 378.83 0.997024082811549 0.684428018750623
701.95 378.83 0.127887048991397 0.353561491006985
709.3 378.83 0.242602636339143 0.9999943098519
716.64 378.83 0.94391521345824 0.541283005615696
723.98 378.83 0.0734605027828366 0.334000038681552
731.33 378.83 0.470976450946182 0.0719166900962591
268.67 386.17 0.693590101785958 0.559142521582544
276.02 386.17 0.118446154054254 0.521281449589878
283.36 386.17 0.280668617924675 0.0917881713248789
290.7 386.17 0.196488902904093 0.373364804079756
298.05 386.17 0.825930568622425 0.0961126312613487
305.39 386.17 0.673700585030019 0.802748386049643
312.73 386.17 0.942484855651855 0.347557369153947
320.08 386.17 0.493638233514503 0.261751640122384
327.42 386.17 0.641827093902975 0.149439017986879
334.77 386.17 0.869685956044123 0.123823706060648
342.11 386.17 0.36982317478396 0.413732429035008
349.45 386.17 0.23505674675107 0.877863925648853
356.8 386.17 0.23077488783747 0.961639128858224
364.14 386.17 0.0160832735709846 0.912863126955926
371.48 386.17 0.39249949529767 0.467652678256854
378.83 386.17 0.466085117543116 0.379381802398711
386.17 386.17 0.0471319269854575 0.790113787399605
393.52 386.17 0.795741780893877 0.892103364923969
400.86 386.17 0.811092022107914 0.986488255439326
408.2 386.17 0.795463667949662 0.882760288659483
415.55 386.17 0.495847123675048 0.256906790658832
422.89 386.17 0.420222926419228 0.472732274327427
430.23 386.17 0.246859512990341 0.413223737152293
437.58 386.17 0.70459144259803 0.426907210145146
444.92 386.17 0.343632352538407 0.22107413248159
452.27 386.17 0.807673475937918 0.202326138038188
459.61 386.17 0.189347444102168 0.782842468004674
466.95 386.17 0.470212995540351 0.0440605126786977
474.3 386.17 0.742798365652561 0.349592185812071
481.64 386.17 0.745918408734724 0.43378870585002
488.98 386.17 0.280133239692077 0.0808964841999114
496.33 386.17 0.0283428230322897 0.858481756178662
503.67 386.17 0.909553968347609 0.229426790028811
511.02 386.17 0.717496126424521 0.288246231386438
518.36 386.17 0.260525297140703 0.0809432365931571
525.7 386.17 0.142533818027005 0.183373314561322
533.05 386.17 0.812118570320308 0.964368004119024
540.39 386.17 0.559213125379756 0.280006431275979
547.73 386.17 0.783089553005993 0.0802123704925179
555.08 386.17 0.7815863173455 0.242632627021521
562.42 386.17 0.206861834740266 0.90230136923492
569.77 386.17 0.547241705004126 0.146534759085625
577.11 386.17 0.00691891624592245 0.0290119666606188
584.45 386.17 0.179298154776916 0.670622696867213
591.8 386.17 0.98865122674033 0.230200018035248
599.14 386.17 0.130223239539191 0.970544380601496
606.48 386.17 0.798257952556014 0.577196709578857
613.83 386.17 0.894331455929205 0.547492858488113
621.17 386.17 0.576710517052561 0.92094343341887
628.52 386.17 0.801632939605042 0.339561995584518
635.86 386.17 0.229423944605514 0.228026547236368
643.2 386.17 0.926781010814011 0.390912538859993
650.55 386.17 0.429995501413941 0.489258031593636
657.89 386.17 0.45790109061636 0.168896791059524
665.23 386.17 0.195995058864355 0.211604508338496
672.58 386.17 0.234551685396582 0.0755805883090943
679.92 386.17 0.0522760888561606 0.948393955593929
687.27 386.17 0.549857195233926 0.481301738182083
694.61 386.17 0.896208217600361 0.916961907176301
701.95 386.17 0.431135415332392 0.818939289543778
709.3 386.17 0.541776687605307 0.558552760165185
716.64 386.17 0.571151530370116 0.640755753265694
723.98 386.17 0.225946944439784 0.66359728295356
731.33 386.17 0.333637879462913 0.524332090979442
268.67 393.52 0.029087383300066 0.568215475883335
276.02 393.52 0.943532760255039 0.264190142275766
283.36 393.52 0.168663429562002 0.214279939420521
290.7 393.52 0.0565190094057471 0.660444316687062
298.05 393.52 0.291374220512807 0.17988332407549
305.39 393.52 0.250034271273762 0.409687302075326
312.73 393.52 0.873827935894951 0.428812857251614
320.08 393.52 0.684933474985883 0.39629973936826
327.42 393.52 0.386690888786688 0.926172828301787
334.77 393.52 0.558503364445642 0.116521364077926
342.11 393.52 0.366760142613202 0.79905012017116
349.45 393.52 0.0758970596361905 0.733061048667878
356.8 393.52 0.132129259640351 0.794854835374281
364.14 393.52 0.305667039006948 0.778985807439312
371.48 393.52 0.447917562909424 0.707438376033679
378.83 393.52 0.81144076702185 0.668373810127378
386.17 393.52 0.596105217700824 0.0931724985130131
393.52 393.52 0.630336151225492 0.0771126071922481
400.86 393.52 0.627853606594726 0.545994399115443
408.2 393.52 0.753484545974061 0.895585285034031
415.55 393.52 0.310197724262252 0.932128211949021
422.89 393.52 0.587076639058068 0.880747028859332
430.23 393.52 0.0239474009722471 0.263577198144048
437.58 393.52 0.945336462231353 0.201144480146468
444.92 393.52 0.934262749040499 0.558777333702892
452.27 393.52 0.914967158110812 0.4070372027345
459.61 393.52 0.201952252304181 0.827511838870123
466.95 393.52 0.19886411074549 0.241461650468409
474.3 393.52 0.868855516659096 0.528647416736931
481.64 393.52 0.265650465153158 0.145949414232746
488.98 393.52 0.382313445908949 0.824252454796806
496.33 393.52 0.492129685357213 0.456130832433701
503.67 393.52 0.100361348129809 0.453837801702321
511.02 393.52 0.587331125047058 0.17099227453582
518.36 393.52 0.657170676859096 0.626538244076073
525.7 393.52 0.0599111511837691 0.0386971081607044
533.05 393.52 0.44083643774502 0.905115036293864
540.39 393.52 0.92395390663296 0.621791355544701
547.73 393.52 0.982014238834381 0.127594569465145
555.08 393.52 0.0948316287249327 0.751382000977173
562.42 393.52 0.683705389266834 0.406406196998432
569.77 393.52 0.829357695765793 0.0160065975505859
577.11 393.52 0.31513956701383 0.600369220366701
584.45 393.52 0.72091236198321 0.923681103857234
591.8 393.52 0.712886762805283 0.86792817316018
599.14 393.52 0.214792574523017 0.494425495853648
606.48 393.52 0.0299062149133533 0.64800394163467
613.83 393.52 0.428238500375301 0.958779799053445
621.17 393.52 0.670535347191617 0.340779950842261
628.52 393.52 0.915311645250767 0.752191917505115
635.86 393.52 0.0788334987591952 0.181579044554383
643.2 393.52 0.320451681036502 0.268127721035853
650.55 393.52 0.65368082630448 0.878457041690126
657.89 393.52 0.457621909212321 0.217491675168276
665.23 393.52 0.0165995475836098 0.679221077822149
672.58 393.52 0.265460101654753 0.100035383598879
679.92 393.52 0.648904712172225 0.762231572996825
687.27 393.52 0.343526492826641 0.034139639697969
694.61 393.52 0.921498334035277 0.984924680553377
701.95 393.52 0.484048568177968 0.498303399654105
709.3 393.52 0.866621667519212 0.775282876798883
716.64 393.52 0.135690364055336 0.946108203614131
723.98 393.52 0.701221210416406 0.589166291523725
731.33 393.52 0.977933117887005 0.259909981163219
268.67 400.86 0.936751663917676 0.341850119410083
276.02 400.86 0.128404663642868 0.968523812713102
283.36 400.86 0.633771104039624 0.377375299111009
290.7 400.86 0.135659856954589 0.678021779051051
298.05 400.86 0.307863472495228 0.0623314285185188
305.39 400.86 0.971648092614487 0.557984876446426
312.73 400.86 0.125270601827651 0.66410084743984
320.08 400.86 0.937283863546327 0.167668243637308
327.42 400.86 0.419841290684417 0.816963221179321
334.77 400.86 0.351726500550285 0.987279195338488
342.11 400.86 0.45739675546065 0.520352895604447
349.45 400.86 0.119914142880589 0.432995135430247
356.8 400.86 0.960180329624563 0.222775275120512
364.14 400.86 0.77278682612814 0.65728128538467
371.48 400.86 0.958134315675125 0.462170145707205
378.83 400.86 0.740359685150906 0.330902013927698
386.17 400.86 0.0159157861489803 0.800360202323645
393.52 400.86 0.670455265557393 0.181201032130048
400.86 400.86 0.343643203144893 0.287200022721663
408.2 400.86 0.620556521229446 0.519569219788536
415.55 400.86 0.216952834511176 0.771116665797308
422.89 400.86 0.985487637342885 0.647030914667994
430.23 400.86 0.283018958056346 0.998472431441769
437.58 400.86 0.652543463511392 0.124359191628173
444.92 400.86 0.244634320260957 0.656474400078878
452.27 400.86 0.65154217206873 0.550653720041737
459.61 400.86 0.657403210178018 0.610116345342249
466.95 400.86 0.656780858291313 0.127275627572089
474.3 400.86 0.792897958075628 0.853757972829044
481.64 400.86 0.469529052497819 0.906976072350517
488.98 400.86 0.778753988910466 0.733360024401918
496.33 400.86 0.0439707080367953 0.389619511784986
503.67 400.86 0.0447363730054349 0.887844927608967
511.02 400.86 0.311734943650663 0.219294438371435
518.36 400.86 0.675787630490959 0.78945672349073
525.7 400.86 0.505569693632424 0.370262448675931
533.05 400.86 0.0298851693514735 0.531887441175058
540.39 400.86 0.210391076048836 0.878817174118012
547.73 400.86 0.545181855559349 0.245310159865767
555.08 400.86 0.522374726366252 0.675035776337609
562.42 400.86 0.495941414264962 0.921211756765842
569.77 400.86 0.982878308510408 0.482005456229672
577.11 400.86 0.798175801057369 0.442532116314396
584.45 400.86 0.220489996718243 0.974503198405728
591.8 400.86 0.979649221058935 0.686503776116297
599.14 400.86 0.0878297328017652 0.00499571394175291
606.48 400.86 0.406786652980372 0.131819238886237
613.83 400.86 0.81006153812632 0.356349553912878
621.17 400.86 0.814315692754462 0.884058354655281
628.52 400.86 0.710981165058911 0.493611799553037
635.86 400.86 0.388893662719056 0.44055222067982
643.2 400.86 0.672794429585338 0.59467840846628
650.55 400.86 0.390893045114353 0.863649617414922
657.89 400.86 0.491145061794668 0.0305043796543032
665.23 400.86 0.964822169393301 0.261891075177118
672.58 400.86 0.979246893199161 0.371133261127397
679.92 400.86 0.140580306295305 0.184280470013618
687.27 400.86 0.733140671392903 0.151337064569816
694.61 400.86 0.0068379445001483 0.888688183855265
701.95 400.86 0.0231443746015429 0.107728604227304
709.3 400.86 0.493176977150142 0.280740317422897
716.64 400.86 0.115815726108849 0.842752872733399
723.98 400.86 0.756296303123236 0.229128824546933
731.33 400.86 0.308733774581924 0.487923722015694
268.67 408.2 0.408109658164904 0.314043297432363
276.02 408.2 0.43827309156768 0.972194056725129
283.36 408.2 0.826465277234092 0.179161749081686
290.7 408.2 0.961446116212755 0.491028977092355
298.05 408.2 0.0732078526634723 0.0496354517526925
305.39 408.2 0.184217724017799 0.435700114350766
312.73 408.2 0.621265090303496 0.367393628461286
320.08 408.2 0.802830641390756 0.408505467232317
327.42 408.2 0.857007945887744 0.112046404508874
334.77 408.2 0.593414501054212 0.498203473398462
342.11 408.2 0.254316297359765 0.24975193082355
349.45 408.2 0.0484952130354941 0.0267940801568329
356.8 408.2 0.498592161107808 0.995545811019838
364.14 408.2 0.82653477252461 0.714985050726682
371.48 408.2 0.135047322604805 0.176751123275608
378.83 408.2 0.420596856391057 0.151769797550514
386.17 408.2 0.28503425559029 0.482409880729392
393.52 408.2 0.18412703089416 0.0258959145285189
400.86 408.2 0.212504834635183 0.0406145225279033
408.2 408.2 0.708069836022332 0.247715078527108
415.55 408.2 0.058640981791541 0.698956741020083
422.89 408.2 0.720455091679469 0.81420626770705
430.23 408.2 0.131657446734607 0.94457902899012
437.58 408.2 0.853359194239601 0.240082618081942
444.92 408.2 0.692059097345918 0.266078514512628
452.27 408.2 0.407756346277893 0.393982564099133
459.61 408.2 0.436869710450992 0.490228458074853
466.95 408.2 0.408309811959043 0.537010340951383
474.3 408.2 0.428323707077652 0.321683532325551
481.64 408.2 0.266162183368579 0.482289607170969
488.98 408.2 0.824923113454133 0.461088637122884
496.33 408.2 0.316521293250844 0.64310763636604
503.67 408.2 0.845423844410107 0.505376532673836
511.02 408.2 0.671093536075205 0.357324576471001
518.36 408.2 0.43647509207949 0.79978791018948
525.7 408.2 0.730408140923828 0.148996317060664
533.05 408.2 0.710539601976052 0.524319809628651
540.39 408.2 0.911370829446241 0.940197288990021
547.73 408.2 0.462481728056446 0.576788111124188
555.08 408.2 0.0649634876754135 0.360412176232785
562.42 408.2 0.917400497477502 0.695923975203186
569.77 408.2 0.121366874082014 0.986247065477073
577.11 408.2 0.999453835189342 0.357059611007571
584.45 408.2 0.693987239850685 0.321537786629051
591.8 408.2 0.832131743198261 0.167805959936231
599.14 408.2 0.872931606136262 0.598611983004957
606.48 408.2 0.042608906282112 0.0956843602471054
613.83 408.2 0.0937367270234972 0.426313200732693
621.17 408.2 0.000681509030982852 0.786387420492247
628.52 408.2 0.205384861212224 0.512877856381238
635.86 408.2 0.634128897218034 0.451370948459953
643.2 408.2 0.324195216409862 0.821985272923484
650.55 408.2 0.257366772042587 0.208206463139504
657.89 408.2 0.470519260736182 0.820604851003736
665.23 408.2 0.39087486686185 0.960104750702158
672.58 408.2 0.513715368695557 0.971498766681179
679.92 408.2 0.265952774323523 0.380355761852115
687.27 408.2 0.750167249236256 0.392831095959991
694.61 408.2 0.992061435477808 0.462742369854823
701.95 408.2 0.645184458000585 0.720006600720808
709.3 408.2 0.754866014467552 0.605421719606966
716.64 408.2 0.599574361927807 0.110911459894851
723.98 408.2 0.917524365475401 0.249759180704132
731.33 408.2 0.0824488219805062 0.079481705557555
268.67 415.55 0.21510955109261 0.427054369589314
276.02 415.55 0.931452447315678 0.769839899148792
283.36 415.55 0.706675784196705 0.698196080047637
290.7 415.55 0.545167398406193 0.988360336981714
298.05 415.55 0.0515937372110784 0.707702130079269
305.39 415.55 0.678195702144876 0.898765547201037
312.73 415.55 0.428292711032555 0.980419144965708
320.08 415.55 0.392985150450841 0.907672457629815
327.42 415.55 0.906969438074157 0.418997144326568
334.77 415.55 0.419748255982995 0.51667796773836
342.11 415.55 0.128014296060428 0.882532411487773
349.45 415.55 0.724239526782185 0.216835515806451
356.8 415.55 0.0592079791240394 0.824422615580261
364.14 415.55 0.582346768816933 0.440245140343904
371.48 415.55 0.527583513176069 0.644328892230988
378.83 415.55 0.444002527045086 0.414557744981721
386.17 415.55 0.36923696170561 0.607405490707606
393.52 415.55 0.0413936895783991 0.318924957187846
400.86 415.55 0.853881930699572 0.609146293252707
408.2 415.55 0.903085658792406 0.610272348392755
415.55 415.55 0.36684970674105 0.844895077636465
422.89 415.55 0.481259758351371 0.183595867827535
430.23 415.55 0.175782740116119 0.287714406847954
437.58 415.55 0.201887889765203 0.355619716458023
444.92 415.55 0.213752366835251 0.861746521899477
452.27 415.55 0.19744855328463 0.961373222991824
459.61 415.55 0.100307280663401 0.532894103089347
466.95 415.55 0.755359955132008 0.924030473921448
474.3 415.55 0.804296378046274 0.767135458998382
481.64 415.55 0.198048167396337 0.666146458126605
488.98 415.55 0.441964952507988 0.426888279384002
496.33 415.55 0.872298458591104 0.167870831210166
503.67 415.55 0.879080646671355 0.92885229527019
511.02 415.55 0.349637363571674 0.957286824006587
518.36 415.55 0.735943963751197 0.538513548206538
525.7 415.55 0.209739801706746 0.120005627162755
533.05 415.55 0.489737879019231 0.212860650615767
540.39 415.55 0.935746164061129 0.0939575703814626
547.73 415.55 0.459673227043822 0.941630254499614
555.08 415.55 0.207503600744531 0.939261987572536
562.42 415.55 0.408513691276312 0.137420360231772
569.77 415.55 0.620538220508024 0.911977159092203
577.11 415.55 0.608170468127355 0.72692036582157
584.45 415.55 0.801001742947847 0.143963209819049
591.8 415.55 0.560683262301609 0.906856673071161
599.14 415.55 0.73027371102944 0.380849016364664
606.48 415.55 0.169748878106475 0.480010868981481
613.83 415.55 0.352553026052192 0.135338531108573
621.17 415.55 0.0955830942839384 0.0824604940135032
628.52 415.55 0.657176312524825 0.93782695219852
635.86 415.55 0.566124785225838 0.106176880421117
643.2 415.55 0.9835686578881 0.260084470734
650.55 415.55 0.353042821167037 0.723512168275192
657.89 415.55 0.706651787273586 0.347050775540993
665.23 415.55 0.86839961912483 0.215422704117373
672.58 415.55 0.421259462134913 0.818487465847284
679.92 415.55 0.361551531357691 0.23052656580694
687.27 415.55 0.223810505121946 0.952985272742808
694.61 415.55 0.708155065076426 0.276940264739096
701.95 415.55 0.236469047376886 0.612238198285922
709.3 415.55 0.41948829498142 0.258242182899266
716.64 415.55 0.0540376240387559 0.286085969069973
723.98 415.55 0.223245727131143 0.590722704539075
731.33 415.55 0.621193053666502 0.403399386676028
268.67 422.89 0.97700203792192 0.644965104293078
276.02 422.89 0.5133066913113 0.188402499770746
283.36 422.89 0.594399892957881 0.786573013756424
290.7 422.89 0.18559725000523 0.377636155579239
298.05 422.89 0.050805660430342 0.795792578952387
305.39 422.89 0.537273146910593 0.634963700082153
312.73 422.89 0.524441293440759 0.273243785370141
320.08 422.89 0.0630638494621962 0.968753521796316
327.42 422.89 0.392951754620299 0.926453010877594
334.77 422.89 0.348541556391865 0.440600326284766
342.11 422.89 0.722997259814292 0.605502167716622
349.45 422.89 0.159877366386354 0.994886403903365
356.8 422.89 0.840783140156418 0.414914017543197
364.14 422.89 0.153670904692262 0.768795729149133
371.48 422.89 0.352469341130927 0.0303089278750122
378.83 422.89 0.584495066432282 0.470982517814264
386.17 422.89 0.728485694853589 0.391034201020375
393.52 422.89 0.413187845842913 0.772898755967617
400.86 422.89 0.93698705569841 0.409737406065688
408.2 422.89 0.247675342718139 0.237907113274559
415.55 422.89 0.544928402639925 0.628844550112262
422.89 422.89 0.665155575843528 0.947193331783637
430.23 422.89 0.815416443627328 0.634998476598412
437.58 422.89 0.546088568167761 0.438367957016453
444.92 422.89 0.866589294280857 0.0806419993750751
452.27 422.89 0.299863826949149 0.723374076886103
459.61 422.89 0.774770152522251 0.886282925959677
466.95 422.89 0.739399277837947 0.809283513110131
474.3 422.89 0.198533832794055 0.898582105059177
481.64 422.89 0.792494076071307 0.391307570273057
488.98 422.89 0.844655066262931 0.317279446404427
496.33 422.89 0.60631155106239 0.481115067377687
503.67 422.89 0.355856843991205 0.0294191658031195
511.02 422.89 0.0556227527558804 0.0685337753966451
518.36 422.89 0.824954864569008 0.223236911697313
525.7 422.89 0.317003692965955 0.00851946091279387
533.05 422.89 0.299331228248775 0.420099342241883
540.39 422.89 0.48652069689706 0.979306248016655
547.73 422.89 0.787516423733905 0.749816724797711
555.08 422.89 0.420004036510363 0.252642189385369
562.42 422.89 0.0718982715625316 0.764714278746396
569.77 422.89 0.292838488472626 0.814734395127743
577.11 422.89 0.196634601335973 0.279343440197408
584.45 422.89 0.0824670055881143 0.898352066287771
591.8 422.89 0.440819409675896 0.894851248711348
599.14 422.89 0.102150399936363 0.795564291998744
606.48 422.89 0.279301508562639 0.0138234810438007
613.83 422.89 0.762829548912123 0.401869748486206
621.17 422.89 0.597465089987963 0.915829563047737
628.52 422.89 0.817849959013984 0.552552750101313
635.86 422.89 0.97684852941893 0.154967610258609
643.2 422.89 0.959011120023206 0.83734300499782
650.55 422.89 0.345654455013573 0.32604664680548
657.89 422.89 0.186345163034275 0.117051704553887
665.23 422.89 0.0494239665567875 0.524153212551028
672.58 422.89 0.552450206596404 0.279503594851121
679.92 422.89 0.572621154366061 0.370371395954862
687.27 422.89 0.955384332453832 0.905158574460074
694.61 422.89 0.243655808735639 0.614449368324131
701.95 422.89 0.637028522789478 0.0236010290682316
709.3 422.89 0.300711725372821 0.553359338082373
716.64 422.89 0.0596276980359107 0.148539393907413
723.98 422.89 0.126528207212687 0.561543713090941
731.33 422.89 0.799575356533751 0.693666798295453
268.67 430.23 0.622649941127747 0.393190895905718
276.02 430.23 0.497641102410853 0.761180089786649
283.36 430.23 0.488611326552927 0.024186150636524
290.7 430.23 0.928289344301447 0.505807681940496
298.05 430.23 0.862983123166487 0.657339612022042
305.39 430.23 0.925299572059885 0.888631355017424
312.73 430.23 0.0935243186540902 0.615973385982215
320.08 430.23 0.557580829132348 0.559594599995762
327.42 430.23 0.716339580016211 0.618678485043347
334.77 430.23 0.613178032450378 0.585968290222809
342.11 430.23 0.845179595518857 0.0973537093959749
349.45 430.23 0.501689962809905 0.837609050562605
356.8 430.23 0.392451958963647 0.0853174568619579
364.14 430.23 0.227571274386719 0.140301721170545
371.48 430.23 0.546942412853241 0.0377894970588386
378.83 430.23 0.603010930353776 0.955075643956661
386.17 430.23 0.374811297515407 0.650171146262437
393.52 430.23 0.246044426225126 0.113724056398496
400.86 430.23 0.945776349166408 0.633960880106315
408.2 430.23 0.673007369507104 0.0814371441956609
415.55 430.23 0.762531430227682 0.130690468009561
422.89 430.23 0.314995882101357 0.250897448742762
430.23 430.23 0.782606688095257 0.778987498953938
437.58 430.23 0.505818431265652 0.342566921375692
444.92 430.23 0.0208807368762791 0.307267265627161
452.27 430.23 0.74426582059823 0.847160696983337
459.61 430.23 0.0795020486693829 0.509234340395778
466.95 430.23 0.664722783025354 0.961710714735091
474.3 430.23 0.931293825386092 0.883229547645897
481.64 430.23 0.677742804167792 0.829307866981253
488.98 430.23 0.616384839639068 0.533803541911766
496.33 430.23 0.274529515067115 0.132842029444873
503.67 430.23 0.5307415954303 0.782661175820976
511.02 430.23 0.200987964402884 0.587337374687195
518.36 430.23 0.58204950671643 0.549045073101297
525.7 430.23 0.388208640506491 0.517591828014702
533.05 430.23 0.211113031022251 0.575538934208453
540.39 430.23 0.762622607406229 0.129287952790037
547.73 430.23 0.843528104480356 0.8856682095211
555.08 430.23 0.595601119566709 0.583027033600956
562.42 430.23 0.764515578281134 0.440793821122497
569.77 430.23 0.68970006913878 0.902746021514758
577.11 430.23 0.27905081375502 0.378370717400685
584.45 430.23 0.929185587679967 0.036171929910779
591.8 430.23 0.999937689863145 0.666632919572294
599.14 430.23 0.822815885767341 0.845895341131836
606.48 430.23 0.669343616813421 0.977724630152807
613.83 430.23 0.963430488016456 0.593044545501471
621.17 430.23 0.289358082227409 0.653200052212924
628.52 430.23 0.105324975214899 0.76920272433199
635.86 430.23 0.840145497350022 0.0484713416080922
643.2 430.23 0.943074469454587 0.939713080879301
650.55 430.23 0.841113606933504 0.00101313274353743
657.89 430.23 0.311176287708804 0.57821438414976
665.23 430.23 0.787790423957631 0.219843991333619
672.58 430.23 0.074483964825049 0.0422959425486624
679.92 430.23 0.0433026298414916 0.00732976826839149
687.27 430.23 0.0633257206063718 0.359001463744789
694.61 430.23 0.161922422004864 0.92917432053946
701.95 430.23 0.700917675858364 0.691354630282149
709.3 430.23 0.851509921485558 0.565617329673842
716.64 430.23 0.792242563562468 0.127763397525996
723.98 430.23 0.208236265229061 0.523624875349924
731.33 430.23 0.994826964102685 0.138921119272709
268.67 437.58 0.0641796081326902 0.598386774305254
276.02 437.58 0.417760582640767 0.636920947348699
283.36 437.58 0.402836083434522 0.794930197764188
290.7 437.58 0.651202266803011 0.190071922726929
298.05 437.58 0.456812151009217 0.988259563222528
305.39 437.58 0.0632149446755648 0.571174316108227
312.73 437.58 0.011133871274069 0.36207755561918
320.08 437.58 0.71088555525057 0.0220842505805194
327.42 437.58 0.493457307107747 0.172858187463135
334.77 437.58 0.0205918648280203 0.8088139728643
342.11 437.58 0.912668542005122 0.861421820241958
349.45 437.58 0.223347920691594 0.0372621805872768
356.8 437.58 0.65904467785731 0.502161565935239
364.14 437.58 0.206678157206625 0.617465654155239
371.48 437.58 0.675026146927848 0.415828200057149
378.83 437.58 0.827202268410474 0.962696286849678
386.17 437.58 0.943813509773463 0.649651371641085
393.52 437.58 0.591313727898523 0.863511269213632
400.86 437.58 0.642111405963078 0.0795083821285516
408.2 437.58 0.853209008928388 0.470424750586972
415.55 437.58 0.360270665492862 0.675415714038536
422.89 437.58 0.82840009406209 0.99079001462087
430.23 437.58 0.404401988489553 0.406405916204676
437.58 437.58 0.922754748025909 0.213723205961287
444.92 437.58 0.715665108291432 0.759047090308741
452.27 437.58 0.645365688716993 0.0642268334049731
459.61 437.58 0.20136946067214 0.103329312521964
466.95 437.58 0.234681947855279 0.333442236529663
474.3 437.58 0.237301646964625 0.417415149975568
481.64 437.58 0.757700071902946 0.552506319247186
488.98 437.58 0.162615426583216 0.436761646997184
496.33 437.58 0.881877255626023 0.243159376317635
503.67 437.58 0.692691063741222 0.24623565049842
511.02 437.58 0.764671295881271 0.0327293046284467
518.36 437.58 0.71618127124384 0.61650346335955
525.7 437.58 0.0758248982019722 0.988491714000702
533.05 437.58 0.798108009854332 0.707085993373767
540.39 437.58 0.97541960910894 0.0200463577639312
547.73 437.58 0.209260198287666 0.392319445731118
555.08 437.58 0.106755830114707 0.655350259039551
562.42 437.58 0.669456022791564 0.857138601131737
569.77 437.58 0.301912016933784 0.940762151498348
577.11 437.58 0.665697897551581 0.609807298984379
584.45 437.58 0.719091432634741 0.130358486901969
591.8 437.58 0.91334348032251 0.727879557060078
599.14 437.58 0.75722296978347 0.299266594462097
606.48 437.58 0.184943982632831 0.0897323542740196
613.83 437.58 0.266489737899974 0.956179162487388
621.17 437.58 0.411222252529114 0.562940067378804
628.52 437.58 0.237612754805014 0.846225473098457
635.86 437.58 0.7472542244941 0.383370063500479
643.2 437.58 0.000961588928475976 0.831452021375299
650.55 437.58 0.165385280735791 0.543444692157209
657.89 437.58 0.29229354695417 0.971416550688446
665.23 437.58 0.445971179986373 0.133457435760647
672.58 437.58 0.937962434254587 0.794454095419496
679.92 437.58 0.242160124937072 0.604947480373085
687.27 437.58 0.842468354152516 0.15449020289816
694.61 437.58 0.540390820940956 0.0456679530907422
701.95 437.58 0.949749802239239 0.566952898399904
709.3 437.58 0.868946934351698 0.866455535637215
716.64 437.58 0.683997103944421 0.453464101534337
723.98 437.58 0.156533981673419 0.973450933117419
731.33 437.58 0.639461898710579 0.307897277874872
268.67 444.92 0.26392631069757 0.460269710980356
276.02 444.92 0.429028076818213 0.18005016236566
283.36 444.92 0.969614412635565 0.347134241834283
290.7 444.92 0.402511212276295 0.656065495917574
298.05 444.92 0.552201999351382 0.749456915771589
305.39 444.92 0.517999194096774 0.566760142100975
312.73 444.92 0.0547408079728484 0.54875052254647
320.08 444.92 0.905348881380633 0.167530991602689
327.42 444.92 0.717505770036951 0.156402014195919
334.77 444.92 0.673677543178201 0.148462100187317
342.11 444.92 0.581845360808074 0.373694735579193
349.45 444.92 0.125147125683725 0.526606935076416
356.8 444.92 0.590085675474256 0.0623177320230752
364.14 444.92 0.0934222415089607 0.0320903994143009
371.48 444.92 0.121242583962157 0.949884925968945
378.83 444.92 0.260675592813641 0.612227429868653
386.17 444.92 0.489589891629294 0.668223212473094
393.52 444.92 0.358432910870761 0.7621990297921
400.86 444.92 0.0961698002647609 0.744852873729542
408.2 444.92 0.0368835686240345 0.465687038144097
415.55 444.92 0.428400446893647 0.3369541389402
422.89 444.92 0.311363343149424 0.287450889358297
430.23 444.92 0.515078961150721 0.127282546134666
437.58 444.92 0.236213165568188 0.139293513959274
444.92 444.92 0.0794317799154669 0.85497852251865
452.27 444.92 0.284539477201179 0.459458747180179
459.61 444.92 0.765463108429685 0.564839130965993
466.95 444.92 0.274588075233623 0.977750961203128
474.3 444.92 0.693273697281256 0.294798591872677
481.64 444.92 0.546419793972746 0.225819624960423
488.98 444.92 0.352489065378904 0.536438839044422
496.33 444.92 0.729335861979052 0.373544236179441
503.67 444.92 0.704907156527042 0.355565839447081
511.02 444.92 0.98945731902495 0.105199297424406
518.36 444.92 0.108975228155032 0.663618875434622
525.7 444.92 0.927941721631214 0.422969441628084
533.05 444.92 0.391014514956623 0.11946049425751
540.39 444.92 0.18009132752195 0.406663217581809
547.73 444.92 0.416703873313963 0.258063156390563
555.08 444.92 0.428900074679404 0.559548971476033
562.42 444.92 0.0538078318350017 0.503014362882823
569.77 444.92 0.749651649734005 0.103913086932153
577.11 444.92 0.824438060633838 0.0871853227727115
584.45 444.92 0.910159172024578 0.953539067413658
591.8 444.92 0.301487103104591 0.913695461116731
599.14 444.92 0.763726499862969 0.764131414471194
606.48 444.92 0.175020040944219 0.888766748132184
613.83 444.92 0.502896737772971 0.327439025510103
621.17 444.92 0.72225070046261 0.777817712165415
628.52 444.92 0.306239369092509 0.805882343323901
635.86 444.92 0.454830177593976 0.766288465121761
643.2 444.92 0.224399713333696 0.258773575536907
650.55 444.92 0.47537428769283 0.0515257413499057
657.89 444.92 0.449742489960045 0.252771784318611
665.23 444.92 0.566211607540026 0.832171227782965
